filepath,filename,domain,label,stratify_key,flag,split
Training_Pool_A_Walls\Non-Cracked\7124-162.jpg,7124-162.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7022-9.jpg,7022-9.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7008-227.jpg,7008-227.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7046-86.jpg,7046-86.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7105-102.jpg,7105-102.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7034-64.jpg,7034-64.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7101-105.jpg,7101-105.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7047-149.jpg,7047-149.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7115-137.jpg,7115-137.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7033-170.jpg,7033-170.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7007-169.jpg,7007-169.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7050-176.jpg,7050-176.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7028-118.jpg,7028-118.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7029-55.jpg,7029-55.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7126-109.jpg,7126-109.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7074-13.jpg,7074-13.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7140-129.jpg,7140-129.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7090-93.jpg,7090-93.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7110-73.jpg,7110-73.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7096-75.jpg,7096-75.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7005-62.jpg,7005-62.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7117-7.jpg,7117-7.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7100-74.jpg,7100-74.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7023-37.jpg,7023-37.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7033-61.jpg,7033-61.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7120-73.jpg,7120-73.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7051-191.jpg,7051-191.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7103-91.jpg,7103-91.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7022-107.jpg,7022-107.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7082-118.jpg,7082-118.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Cracked\7024-129.jpg,7024-129.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7140-175.jpg,7140-175.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7121-7.jpg,7121-7.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7111-223.jpg,7111-223.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7003-203.jpg,7003-203.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7113-88.jpg,7113-88.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7005-231.jpg,7005-231.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7136-190.jpg,7136-190.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7019-64.jpg,7019-64.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7139-240.jpg,7139-240.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7037-148.jpg,7037-148.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7011-198.jpg,7011-198.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7057-36.jpg,7057-36.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7017-68.jpg,7017-68.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7110-249.jpg,7110-249.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7009-35.jpg,7009-35.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7013-98.jpg,7013-98.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7079-122.jpg,7079-122.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7129-33.jpg,7129-33.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7035-53.jpg,7035-53.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7002-225.jpg,7002-225.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7010-53.jpg,7010-53.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7104-78.jpg,7104-78.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7105-37.jpg,7105-37.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7126-93.jpg,7126-93.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7022-177.jpg,7022-177.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7103-117.jpg,7103-117.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7075-206.jpg,7075-206.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7129-144.jpg,7129-144.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7072-109.jpg,7072-109.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7030-44.jpg,7030-44.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7052-153.jpg,7052-153.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7076-191.jpg,7076-191.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7110-122.jpg,7110-122.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7103-70.jpg,7103-70.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7020-233.jpg,7020-233.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7129-245.jpg,7129-245.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7138-115.jpg,7138-115.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7015-139.jpg,7015-139.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7011-63.jpg,7011-63.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7130-52.jpg,7130-52.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7071-120.jpg,7071-120.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7006-140.jpg,7006-140.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7046-232.jpg,7046-232.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7130-50.jpg,7130-50.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7091-110.jpg,7091-110.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7105-128.jpg,7105-128.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7043-26.jpg,7043-26.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7139-3.jpg,7139-3.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7118-57.jpg,7118-57.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7096-138.jpg,7096-138.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7083-62.jpg,7083-62.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7072-72.jpg,7072-72.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7122-118.jpg,7122-118.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7049-215.jpg,7049-215.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7044-204.jpg,7044-204.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7053-243.jpg,7053-243.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7119-41.jpg,7119-41.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7120-227.jpg,7120-227.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7041-14.jpg,7041-14.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7021-234.jpg,7021-234.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7006-62.jpg,7006-62.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7079-132.jpg,7079-132.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7008-175.jpg,7008-175.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7113-32.jpg,7113-32.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7045-246.jpg,7045-246.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7097-203.jpg,7097-203.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7023-152.jpg,7023-152.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7038-155.jpg,7038-155.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7140-37.jpg,7140-37.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7041-105.jpg,7041-105.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7081-81.jpg,7081-81.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7024-24.jpg,7024-24.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7005-63.jpg,7005-63.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7053-96.jpg,7053-96.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7047-97.jpg,7047-97.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7032-24.jpg,7032-24.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7049-192.jpg,7049-192.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7079-232.jpg,7079-232.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7103-33.jpg,7103-33.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7104-45.jpg,7104-45.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7133-208.jpg,7133-208.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7100-38.jpg,7100-38.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7137-71.jpg,7137-71.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7078-65.jpg,7078-65.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7038-240.jpg,7038-240.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7070-172.jpg,7070-172.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7017-196.jpg,7017-196.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7071-113.jpg,7071-113.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7093-50.jpg,7093-50.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7107-152.jpg,7107-152.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7137-157.jpg,7137-157.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7117-235.jpg,7117-235.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7047-131.jpg,7047-131.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7026-29.jpg,7026-29.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7132-112.jpg,7132-112.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7051-169.jpg,7051-169.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7125-52.jpg,7125-52.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7138-124.jpg,7138-124.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7116-152.jpg,7116-152.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7029-204.jpg,7029-204.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7004-37.jpg,7004-37.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7028-215.jpg,7028-215.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7049-203.jpg,7049-203.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7107-118_2.jpg,7107-118_2.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7102-43.jpg,7102-43.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7047-125.jpg,7047-125.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7076-41.jpg,7076-41.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7016-45.jpg,7016-45.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7082-174.jpg,7082-174.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7076-162.jpg,7076-162.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7085-252.jpg,7085-252.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7051-129.jpg,7051-129.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7044-16.jpg,7044-16.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7034-20.jpg,7034-20.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7108-130.jpg,7108-130.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7054-224.jpg,7054-224.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7127-67.jpg,7127-67.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7110-187.jpg,7110-187.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7033-222.jpg,7033-222.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7097-125.jpg,7097-125.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7089-137.jpg,7089-137.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7083-17.jpg,7083-17.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7028-30.jpg,7028-30.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7098-39.jpg,7098-39.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7006-224.jpg,7006-224.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7081-19.jpg,7081-19.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7106-113.jpg,7106-113.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7093-238.jpg,7093-238.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7022-203.jpg,7022-203.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7101-119.jpg,7101-119.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7095-6.jpg,7095-6.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7070-23.jpg,7070-23.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7038-73.jpg,7038-73.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7041-41.jpg,7041-41.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7043-167.jpg,7043-167.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7074-105.jpg,7074-105.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7118-247.jpg,7118-247.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7049-107.jpg,7049-107.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7010-155.jpg,7010-155.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7005-165.jpg,7005-165.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7136-209.jpg,7136-209.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7031-250.jpg,7031-250.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7124-248.jpg,7124-248.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7126-178.jpg,7126-178.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7057-244.jpg,7057-244.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7073-245.jpg,7073-245.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7044-209.jpg,7044-209.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7094-118.jpg,7094-118.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7114-190.jpg,7114-190.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7071-210.jpg,7071-210.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7040-149.jpg,7040-149.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7115-132.jpg,7115-132.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7121-155.jpg,7121-155.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7037-238.jpg,7037-238.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7004-194.jpg,7004-194.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7027-6.jpg,7027-6.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7087-18.jpg,7087-18.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7016-223.jpg,7016-223.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7118-18.jpg,7118-18.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7047-31.jpg,7047-31.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7124-17.jpg,7124-17.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7035-54.jpg,7035-54.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7057-110.jpg,7057-110.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7123-110.jpg,7123-110.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7125-105.jpg,7125-105.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7123-227.jpg,7123-227.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7009-174.jpg,7009-174.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7053-166.jpg,7053-166.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7088-69.jpg,7088-69.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7072-88.jpg,7072-88.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7076-171.jpg,7076-171.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7105-136.jpg,7105-136.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7099-207.jpg,7099-207.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7124-74.jpg,7124-74.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7113-224.jpg,7113-224.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7133-127.jpg,7133-127.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7006-28.jpg,7006-28.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7014-77.jpg,7014-77.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
